question,yes_token,no_token,quantity,status,yes_cost,no_cost,total_cost,yes_average_price,no_average_price,gross_profit,gross_profit_pct,estimated_fee,slippage_buffer,total_estimated_costs,net_profit,net_roi_pct,profitable_before_costs,profitable_after_costs,profit_per_dollar,break_even_gap,net_profit_rank,net_roi_rank,research_rank
Will Pete Buttigieg win the 2028 US Presidential Election?,35629456194498013232473191985311930903993567273832459837879398120893197410860,26087406687932108531005204502244492184534000122992461059156880611150953145122,1000,fully_filled,27.0,974.0,1001.0,0.027,0.974,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Andrew Yang win the 2028 Democratic presidential nomination?,102504892414163237174864879683522880588750452841477290216845150938663289742135,21234886083000978203440582985665409733123024063268807484684316771005736994028,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Chris Murphy win the 2028 Democratic presidential nomination?,8815924480259634499011776432080696931704057619336093802050596292915996723758,45099054006923138281311463758770234951153596952213440096254242321807308634603,1000,fully_filled,5.0,996.0,1001.0,0.005,0.996,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Jared Polis win the 2028 Democratic presidential nomination?,42119164854283656238382173699154739480090965550328051492328192273011556335098,39150381508679235943386404690610035044747196600759141560840372170757042543675,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Gavin Newsom win the 2028 US Presidential Election?,98250445447699368679516529207365255018790721464590833209064266254238063117329,18823838997443878656879952590502524526556504037944392973476854588563571859850,1000,fully_filled,83.0,918.0,1001.0,0.083,0.918,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Jasmine Crockett win the 2028 Democratic presidential nomination?,22103094389913052942362639589409218272323168761614999702665821259175535456835,10893367019711826592833821276710094799225035200719824531380610476790390190688,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Ruben Gallego win the 2028 Democratic presidential nomination?,94658518227479141344875476648819337938746150529318297759951212169676959854478,89549550119611798541187132573193884477265258658615163602217456913355320927577,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will JD Vance win the 2028 US Presidential Election?,16040015440196279900485035793550429453516625694844857319147506590755961451627,94476829201604408463453426454480212459887267917122244941405244686637914508323,1000,fully_filled,208.0,793.0,1001.0,0.208,0.793,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Ro Khanna win the 2028 Democratic presidential nomination?,20374050108659687356429749447884880983779889840007423115803042125707701269498,2610336024939503976910443133965525155112118948066646227040491461288298872236,1000,fully_filled,14.0,987.0,1001.0,0.014,0.987,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Josh Stein win the 2028 Democratic presidential nomination?,88892629978057552473594496509394432528313837466696628191322608851106929962536,86408082986810982428934766746057237103501895775284376283076301431054177694153,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Abigail Spanberger win the 2028 Democratic presidential nomination?,67834126955354466786049932246962827069514258320708123726234642047236874537300,85842730802801029317331291122638780955014362480310249655739704629273608465884,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Hakeem Jeffries win the 2028 Democratic presidential nomination?,23940655822937666554179928631365405234554137716172612284986318717257054413669,74558297484750387958365610940184220316219182006445006209048673137036909262424,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Glenn Youngkin win the 2028 US Presidential Election?,631059815958854406224163480574507434200946764542129005247984171366597476420,100418331065194201410948024347944500798513421135064468615649525110872253639397,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Bernie Sanders win the 2028 Democratic presidential nomination?,113510300123120868861281132282742729065975487298059944817273881893086209196585,3444964147133304300560138317203877470064591148213906708394693248804691192318,1000,fully_filled,5.0,996.0,1001.0,0.005,0.996,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Roy Cooper win the 2028 Democratic presidential nomination?,30732552320006664177902085971957467957450485111214036633872573588757974348601,55053374667733007627913689484290555932799177921000957543346276204775142445823,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will JB Pritzker win the 2028 US Presidential Election?,70948731404464821824516595498024506131170394300814446118501620719416471444076,111825297267676135304812085666512747626812691749338692567733264184356420470119,1000,fully_filled,5.0,996.0,1001.0,0.005,0.996,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Raphael Warnock win the 2028 Democratic presidential nomination?,52310257194926233099477326083312959938983447523839326865869372741334281264830,88403451835230950222119400360490338078378790763472355557584611572247419676051,1000,fully_filled,6.0,995.0,1001.0,0.006,0.995,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,1000,fully_filled,5.0,996.0,1001.0,0.005,0.996,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Michelle Obama win the 2028 Democratic presidential nomination?,83723134981785004242996949681785273460678873813693556756054904164484296299719,107146110974011455665373243296921398136854344089489911087344946921091914123046,1000,fully_filled,3.0,998.0,1001.0,0.003,0.998,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Rahm Emanuel win the 2028 Democratic presidential nomination?,10521981432803570450946212503203364998108630328528216082760514453664705157397,91949042216127305292438280992722171735754548787382833799906976841509942727662,1000,fully_filled,19.0,982.0,1001.0,0.019,0.982,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Elissa Slotkin win the 2028 Democratic presidential nomination?,48455736546094517370011063312529885328905072240106316551156607253162886762655,21910945789202551310737182019481519202352824012676720876277298283641159588352,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Gina Raimondo win the 2028 Democratic presidential nomination?,35165603539035270209469650915267170915291414186795231160733227083640059691764,82254794773423437491598574581796732934760602553828664932786984448280136473130,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Elissa Slotkin win the 2028 US Presidential Election?,48603794625473459817558518297806850992009615470611080215039575427157653927669,52728319505612554616109154570709065358779880697251731838206843628919066236833,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Zohran Mamdani win the 2028 Democratic presidential nomination?,19323997520040734631220675039559156784534982703459512097490198935565229528445,111309365336519526711604102518316708823622751854213281307404397618571408959194,1000,fully_filled,2.0,999.0,1001.0,0.002,0.999,-1.0,-0.0999000999000999,10.01,2.002,12.012,-13.012,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,346,101,223.5
Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,10,fully_filled,0.55,9.48,10.03,0.055,0.948,-0.0300000000000011,-0.2991026919242386,0.1003,0.0200599999999999,0.12036,-0.1503600000000011,-1.4991026919242385,False,False,-0.014991026919242385,-1.4991026919242385,65,384,224.5
Will Ron DeSantis win the 2028 US Presidential Election?,104480514270625615787868282411330496385404675495672110015326625654626015018993,65724430065358897810064400118831287249960059855415477063660293398018349529272,10,fully_filled,0.2,9.84,10.04,0.02,0.984,-0.0399999999999991,-0.3984063745019836,0.1003999999999999,0.0200799999999999,0.1204799999999999,-0.1604799999999991,-1.598406374501983,False,False,-0.01598406374501983,-1.598406374501983,66,388,227.0
Will Chelsea Clinton win the 2028 Democratic presidential nomination?,46211769122513729244602558513001215391004042100934296321661285791281233261657,76057920052421891902791411567177996435483774677774664174053982044923692373687,50,fully_filled,0.399,49.7,50.099,0.00798,0.994,-0.0990000000000037,-0.197608734705291,0.5009899999999999,0.100198,0.601188,-0.7001880000000036,-1.3976087347052908,False,False,-0.013976087347052907,-1.3976087347052908,126,328,227.0
Will Ro Khanna win the 2028 US Presidential Election?,45264462342307496826883801236629887275526404999716050689931105511159370296978,21034003091803474219272633665814818485285721473911024023600356649009960505229,50,fully_filled,0.5499999999999999,49.55,50.099999999999994,0.011,0.991,-0.0999999999999943,-0.1996007984031823,0.501,0.1002,0.6012,-0.7011999999999943,-1.3996007984031822,False,False,-0.013996007984031823,-1.3996007984031822,127,331,229.0
Will Ivanka Trump win the 2028 US Presidential Election?,40932864651005132434669457369564353816786330205469778285035893634458129671101,56215025902031889702122383201324191240581604266667334383154318117703136383150,50,fully_filled,0.3,49.8,50.099999999999994,0.006,0.996,-0.0999999999999943,-0.1996007984031823,0.501,0.1002,0.6012,-0.7011999999999943,-1.3996007984031822,False,False,-0.013996007984031823,-1.3996007984031822,127,331,229.0
Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,10,fully_filled,0.14,9.9,10.04,0.014,0.99,-0.0400000000000009,-0.3984063745020012,0.1003999999999999,0.0200799999999999,0.1204799999999999,-0.1604800000000009,-1.5984063745020012,False,False,-0.01598406374502001,-1.5984063745020012,67,393,230.0
Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,10,fully_filled,1.88,8.19,10.07,0.188,0.819,-0.0700000000000002,-0.6951340615690197,0.1007,0.02014,0.12084,-0.1908400000000002,-1.895134061569019,False,False,-0.018951340615690187,-1.895134061569019,68,403,235.5
"Putin out as President of Russia by December 31, 2026?",350977769852917329387037893294763093471844346281449484439085576212613048126,87073899845581463485186346288398658568334162612963837182986759797304993556208,10,fully_filled,0.5,9.6,10.1,0.05,0.96,-0.0999999999999996,-0.9900990099009866,0.1009999999999999,0.0202,0.1211999999999999,-0.2211999999999996,-2.1900990099009863,False,False,-0.02190099009900986,-2.1900990099009863,69,408,238.5
Will Kamala Harris win the 2028 Democratic presidential nomination?,38171024903091354977195167437673496224420673639143973968032407064172828043588,26930844951471612827925270830087046333229637930899178134435055616497220846773,50,fully_filled,4.5,45.6,50.1,0.09,0.912,-0.1000000000000014,-0.1996007984031964,0.501,0.1002,0.6012,-0.7012000000000014,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,129,353,241.0
Will Hillary Clinton win the 2028 Democratic presidential nomination?,6349038249650226718426900942104344803413105653564595362433352811865798195800,57931882677606943294773135604094039468334392354204920135953322654005083822055,50,fully_filled,0.2,49.9,50.1,0.004,0.998,-0.1000000000000014,-0.1996007984031964,0.501,0.1002,0.6012,-0.7012000000000014,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,129,353,241.0
Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,50,fully_filled,2.9499999999999997,47.15,50.1,0.059,0.943,-0.1000000000000014,-0.1996007984031964,0.501,0.1002,0.6012,-0.7012000000000014,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,129,353,241.0
Will Jon Stewart win the 2028 Democratic presidential nomination?,58343456405874365460518182619380252930558598368174305791768670198253267891911,84566561349071752664514432513198569980219178901068420341175150225620958953893,50,fully_filled,0.25,49.85,50.1,0.005,0.997,-0.1000000000000014,-0.1996007984031964,0.501,0.1002,0.6012,-0.7012000000000014,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,129,353,241.0
Will Greg Abbott win the 2028 US Presidential Election?,58585097107933138034126275600204468509993701936571284309823871593297754181479,104431860535489654020481219089291817898241901940037260095979653681449084465327,50,fully_filled,0.25,49.85,50.1,0.005,0.997,-0.1000000000000014,-0.1996007984031964,0.501,0.1002,0.6012,-0.7012000000000014,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,129,353,241.0
Will Hunter Biden win the 2028 Democratic presidential nomination?,11343337042526652606304508556838778144915122118685013460142819817079620240439,19117858613830240204442128472263675815111662346578092643025820800380629933012,100,fully_filled,0.5327500000000001,99.6,100.13275,0.0053275,0.996,-0.1327499999999872,-0.1325740080043615,1.0013275,0.2002655,1.201593,-1.3343429999999872,-1.332574008004361,False,False,-0.013325740080043613,-1.332574008004361,191,305,248.0
Will Andy Beshear win the 2028 Democratic presidential nomination?,26468656392978559668331516709623917078428425933265692717836103090220693717685,26335362363448644358593284423242327477307616743233875606762153873424287882825,100,fully_filled,2.66648,97.5,100.16648,0.0266648,0.975,-0.166480000000007,-0.1662033047382787,1.0016648,0.20033296,1.2019977600000002,-1.368477760000007,-1.366203304738279,False,False,-0.013662033047382787,-1.366203304738279,192,316,254.0
Will Thomas Massie win the 2028 US Presidential Election?,89071282556584199015490241074221756662667488270789034763702585258138302536112,18620821165547265880582330532076859546462061138941862890257010665389427790094,100,fully_filled,1.1,99.08386,100.18386,0.011,0.9908386,-0.1838599999999957,-0.1835225753928783,1.0018386,0.20036772,1.20220632,-1.3860663199999956,-1.3835225753928784,False,False,-0.013835225753928784,-1.3835225753928784,193,321,257.0
Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,50,fully_filled,2.75,47.4,50.15,0.055,0.948,-0.1499999999999985,-0.2991026919242244,0.5015,0.1003,0.6017999999999999,-0.7517999999999984,-1.499102691924224,False,False,-0.01499102691924224,-1.499102691924224,134,381,257.5
Will Chelsea Clinton win the 2028 Democratic presidential nomination?,46211769122513729244602558513001215391004042100934296321661285791281233261657,76057920052421891902791411567177996435483774677774664174053982044923692373687,100,fully_filled,0.799,99.4,100.199,0.00799,0.994,-0.1990000000000122,-0.1986047764947876,1.00199,0.200398,1.202388,-1.4013880000000123,-1.3986047764947878,False,False,-0.013986047764947877,-1.3986047764947878,194,329,261.5
Will Ron DeSantis win the 2028 US Presidential Election?,104480514270625615787868282411330496385404675495672110015326625654626015018993,65724430065358897810064400118831287249960059855415477063660293398018349529272,50,fully_filled,1.0,49.2,50.2,0.02,0.984,-0.2000000000000028,-0.3984063745019977,0.502,0.1004,0.6024,-0.8024000000000029,-1.5984063745019976,False,False,-0.015984063745019976,-1.5984063745019976,135,391,263.0
Will Ro Khanna win the 2028 US Presidential Election?,45264462342307496826883801236629887275526404999716050689931105511159370296978,21034003091803474219272633665814818485285721473911024023600356649009960505229,100,fully_filled,1.1,99.1,100.2,0.011,0.991,-0.1999999999999886,-0.1996007984031823,1.002,0.2004,1.2024,-1.4023999999999883,-1.3996007984031822,False,False,-0.013996007984031819,-1.3996007984031822,195,331,263.0
Will Ivanka Trump win the 2028 US Presidential Election?,40932864651005132434669457369564353816786330205469778285035893634458129671101,56215025902031889702122383201324191240581604266667334383154318117703136383150,100,fully_filled,0.6,99.6,100.2,0.006,0.996,-0.1999999999999886,-0.1996007984031823,1.002,0.2004,1.2024,-1.4023999999999883,-1.3996007984031822,False,False,-0.013996007984031819,-1.3996007984031822,195,331,263.0
Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,50,fully_filled,0.73,49.5,50.23,0.0146,0.99,-0.2299999999999968,-0.4578936890304537,0.5023,0.10046,0.60276,-0.8327599999999967,-1.6578936890304534,False,False,-0.016578936890304534,-1.6578936890304534,136,396,266.0
Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,50,fully_filled,9.44,40.95,50.39,0.1888,0.819,-0.3900000000000005,-0.7739630879142698,0.5039,0.10078,0.60468,-0.9946800000000005,-1.9739630879142696,False,False,-0.019739630879142697,-1.9739630879142696,137,404,270.5
"Putin out as President of Russia by December 31, 2026?",350977769852917329387037893294763093471844346281449484439085576212613048126,87073899845581463485186346288398658568334162612963837182986759797304993556208,50,fully_filled,2.5,48.0,50.5,0.05,0.96,-0.5,-0.99009900990099,0.505,0.101,0.606,-1.106,-2.19009900990099,False,False,-0.021900990099009903,-2.19009900990099,138,409,273.5
Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,100,fully_filled,5.8999999999999995,94.3,100.2,0.059,0.943,-0.2000000000000028,-0.1996007984031964,1.002,0.2004,1.2024,-1.4024000000000028,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,197,353,275.0
Will Hillary Clinton win the 2028 Democratic presidential nomination?,6349038249650226718426900942104344803413105653564595362433352811865798195800,57931882677606943294773135604094039468334392354204920135953322654005083822055,100,fully_filled,0.4,99.8,100.2,0.004,0.998,-0.2000000000000028,-0.1996007984031964,1.002,0.2004,1.2024,-1.4024000000000028,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,197,353,275.0
Will Jon Stewart win the 2028 Democratic presidential nomination?,58343456405874365460518182619380252930558598368174305791768670198253267891911,84566561349071752664514432513198569980219178901068420341175150225620958953893,100,fully_filled,0.5,99.7,100.2,0.005,0.997,-0.2000000000000028,-0.1996007984031964,1.002,0.2004,1.2024,-1.4024000000000028,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,197,353,275.0
Will Kamala Harris win the 2028 Democratic presidential nomination?,38171024903091354977195167437673496224420673639143973968032407064172828043588,26930844951471612827925270830087046333229637930899178134435055616497220846773,100,fully_filled,9.0,91.2,100.2,0.09,0.912,-0.2000000000000028,-0.1996007984031964,1.002,0.2004,1.2024,-1.4024000000000028,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,197,353,275.0
Will Greg Abbott win the 2028 US Presidential Election?,58585097107933138034126275600204468509993701936571284309823871593297754181479,104431860535489654020481219089291817898241901940037260095979653681449084465327,100,fully_filled,0.5,99.7,100.2,0.005,0.997,-0.2000000000000028,-0.1996007984031964,1.002,0.2004,1.2024,-1.4024000000000028,-1.3996007984031964,False,False,-0.013996007984031963,-1.3996007984031964,197,353,275.0
Will James Talarico win the 2028 Democratic presidential nomination?,52535923606561722941567320365820395300598958985353103429657683100920373025261,20643805904661385280242837899001038341346631607217619709766724611396929658707,250,fully_filled,6.25,244.02193,250.27193,0.025,0.97608772,-0.2719299999999975,-0.1086538150722686,2.5027193,0.50054386,3.00326316,-3.2751931599999975,-1.3086538150722686,False,False,-0.013086538150722686,-1.3086538150722686,257,300,278.5
Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,57761428076807364758801249497410455358987881775226117256631754592198558850468,64300336035644500626313522990854070672468621241744347587785777226296613235598,250,fully_filled,1.3464300000000002,249.0,250.34643,0.00538572,0.996,-0.346429999999998,-0.1383802437286595,2.5034643,0.50069286,3.00415716,-3.350587159999998,-1.3383802437286596,False,False,-0.013383802437286596,-1.3383802437286596,258,307,282.5
Will Mark Kelly win the 2028 Democratic presidential nomination?,92325249719485031139867422012514654102580961954747753469470405147070256604118,5116999494213083595175041146469973274436003044730013359502912125889113751080,250,fully_filled,7.75,242.59667,250.34667,0.031,0.97038668,-0.3466700000000173,-0.1384759781306527,2.5034667,0.50069334,3.0041600400000004,-3.3508300400000177,-1.338475978130653,False,False,-0.01338475978130653,-1.338475978130653,259,308,283.5
Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,40963724357262746498642320898188195118391211877976821531149510360187173789737,14959910401705469574520698331840889689202579612030624016640567510369602599866,100,fully_filled,1.2,99.02,100.22,0.012,0.9902,-0.2199999999999988,-0.2195170624625811,1.0022,0.20044,1.20264,-1.4226399999999988,-1.419517062462581,False,False,-0.014195170624625811,-1.419517062462581,202,367,284.5
Will Hunter Biden win the 2028 Democratic presidential nomination?,11343337042526652606304508556838778144915122118685013460142819817079620240439,19117858613830240204442128472263675815111662346578092643025820800380629933012,250,fully_filled,1.43275,249.0,250.43275,0.005731,0.996,-0.4327499999999986,-0.172800881673822,2.5043275,0.5008655,3.005193,-3.437942999999999,-1.3728008816738222,False,False,-0.013728008816738222,-1.3728008816738222,260,319,289.5
Will Pete Buttigieg win the 2028 Democratic presidential nomination?,91031279171981959197361710127213577102576826515163085396576756946418341946256,18494065527924073750217237765784380365430319396356251245973222791140100738948,100,fully_filled,5.5,94.8,100.3,0.055,0.948,-0.2999999999999971,-0.2991026919242244,1.003,0.2006,1.2035999999999998,-1.503599999999997,-1.4991026919242243,False,False,-0.014991026919242242,-1.4991026919242243,203,382,292.5
Will Thomas Massie win the 2028 US Presidential Election?,89071282556584199015490241074221756662667488270789034763702585258138302536112,18620821165547265880582330532076859546462061138941862890257010665389427790094,250,fully_filled,2.75,247.73386,250.48386,0.011,0.99093544,-0.4838600000000213,-0.1931701308020489,2.5048386,0.50096772,3.0058063199999996,-3.489666320000021,-1.3931701308020488,False,False,-0.013931701308020489,-1.3931701308020488,261,327,294.0
Will Chelsea Clinton win the 2028 Democratic presidential nomination?,46211769122513729244602558513001215391004042100934296321661285791281233261657,76057920052421891902791411567177996435483774677774664174053982044923692373687,250,fully_filled,1.999,248.5,250.499,0.007996,0.994,-0.4989999999999952,-0.1992023920255151,2.50499,0.500998,3.005988,-3.504987999999995,-1.399202392025515,False,False,-0.01399202392025515,-1.399202392025515,262,330,296.0
Will Ron DeSantis win the 2028 US Presidential Election?,104480514270625615787868282411330496385404675495672110015326625654626015018993,65724430065358897810064400118831287249960059855415477063660293398018349529272,100,fully_filled,2.0,98.4,100.4,0.02,0.984,-0.4000000000000057,-0.3984063745019977,1.004,0.2008,1.2048,-1.6048000000000058,-1.5984063745019976,False,False,-0.015984063745019976,-1.5984063745019976,204,391,297.5
Will Ivanka Trump win the 2028 US Presidential Election?,40932864651005132434669457369564353816786330205469778285035893634458129671101,56215025902031889702122383201324191240581604266667334383154318117703136383150,250,fully_filled,1.5,249.0,250.5,0.006,0.996,-0.5,-0.1996007984031935,2.505,0.501,3.006,-3.506,-1.3996007984031935,False,False,-0.013996007984031935,-1.3996007984031935,263,338,300.5
Will Greg Abbott win the 2028 US Presidential Election?,58585097107933138034126275600204468509993701936571284309823871593297754181479,104431860535489654020481219089291817898241901940037260095979653681449084465327,250,fully_filled,1.25,249.25,250.5,0.005,0.997,-0.5,-0.1996007984031935,2.505,0.501,3.006,-3.506,-1.3996007984031935,False,False,-0.013996007984031935,-1.3996007984031935,263,338,300.5
Will Ro Khanna win the 2028 US Presidential Election?,45264462342307496826883801236629887275526404999716050689931105511159370296978,21034003091803474219272633665814818485285721473911024023600356649009960505229,250,fully_filled,2.75,247.75,250.5,0.011,0.991,-0.5,-0.1996007984031935,2.505,0.501,3.006,-3.506,-1.3996007984031935,False,False,-0.013996007984031935,-1.3996007984031935,263,338,300.5
Will Kamala Harris win the 2028 Democratic presidential nomination?,38171024903091354977195167437673496224420673639143973968032407064172828043588,26930844951471612827925270830087046333229637930899178134435055616497220846773,250,fully_filled,22.5,228.0,250.5,0.09,0.912,-0.5,-0.1996007984031935,2.505,0.501,3.006,-3.506,-1.3996007984031935,False,False,-0.013996007984031935,-1.3996007984031935,263,338,300.5
Will Jon Stewart win the 2028 Democratic presidential nomination?,58343456405874365460518182619380252930558598368174305791768670198253267891911,84566561349071752664514432513198569980219178901068420341175150225620958953893,250,fully_filled,1.25,249.25,250.5,0.005,0.997,-0.5,-0.1996007984031935,2.505,0.501,3.006,-3.506,-1.3996007984031935,False,False,-0.013996007984031935,-1.3996007984031935,263,338,300.5
Will Hillary Clinton win the 2028 Democratic presidential nomination?,6349038249650226718426900942104344803413105653564595362433352811865798195800,57931882677606943294773135604094039468334392354204920135953322654005083822055,250,fully_filled,1.0,249.5,250.5,0.004,0.998,-0.5,-0.1996007984031935,2.505,0.501,3.006,-3.506,-1.3996007984031935,False,False,-0.013996007984031935,-1.3996007984031935,263,338,300.5
Will Josh Shapiro win the 2028 Democratic presidential nomination?,71169839497420596285841847514123589847893415750912355173877524195175834054354,55290827599553280245963175724940496753557722439999671239772487781170052583987,250,fully_filled,14.75,235.75,250.5,0.059,0.943,-0.5,-0.1996007984031935,2.505,0.501,3.006,-3.506,-1.3996007984031935,False,False,-0.013996007984031935,-1.3996007984031935,263,338,300.5
Will Donald Trump win the 2028 US Presidential Election?,11807691644868166983390207408868795383945915035851758101409310535538572683733,72656506786460378316387284276713856836841708169262528054985577978493419440428,100,fully_filled,1.48,99.0,100.48,0.0148,0.99,-0.480000000000004,-0.4777070063694307,1.0048,0.20096,1.2057600000000002,-1.685760000000004,-1.6777070063694308,False,False,-0.016777070063694305,-1.6777070063694308,205,397,301.0
Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,107064985435494333113391038470401719113272800530429703182710416066774068907304,65176072261324737856085688071627118509549293922582857186996392180609764586527,100,fully_filled,18.89,81.89999999999999,100.79,0.1889,0.819,-0.789999999999992,-0.7838079174521204,1.0079,0.20158,1.20948,-1.999479999999992,-1.98380791745212,False,False,-0.0198380791745212,-1.98380791745212,206,405,305.5
"Putin out as President of Russia by December 31, 2026?",350977769852917329387037893294763093471844346281449484439085576212613048126,87073899845581463485186346288398658568334162612963837182986759797304993556208,100,fully_filled,5.0,96.0,101.0,0.05,0.96,-1.0,-0.99009900990099,1.01,0.202,1.212,-2.2119999999999997,-2.19009900990099,False,False,-0.0219009900990099,-2.19009900990099,207,409,308.0
